0.02650329,0.01136269,0.04327877,0.02554561,-0.0562936,0.07731862,-0.04973348,0.0145167,-0.006798323,-0.05276808,-0.01497649,-0.01665356,0.1425149,0.002114233,0.03173053,0.05588246,0.04803468,-0.0235727,0.1532525,0.1362189,0.1292337,0.1342137,0.02179705,-0.01984171,-0.6022556,-0.2764326,0.4257133,0.4669114,-1.128888,0.4433681,-2.080806,0.1304547,-0.3008989,-0.4509619,0.0143094,-0.5204564,2.97844,0.7058852,0.9325211,0.8112873,0.1858638,1.010121,3.682875,1.909016,1.806335,1.736009,0.005522658,1.145644,0.0002879083,-0.166116
-0.0266642,-0.08935286,-0.02566504,-0.03616928,-0.02076371,0.02253606,0.04286132,-0.006193477,-0.0008397702,0.03879857,0.08207407,-0.0786249,0.007103472,-0.008719879,-0.001922293,-0.01132582,0.0413056,-0.08823925,0.0509758,0.1092564,0.1585657,0.1710302,-0.02974496,-0.06330463,0.1629284,0.7751967,0.7749853,0.5143715,0.2466052,-0.8060309,-2.517492,-2.110988,-1.86468,-2.052842,-0.08564157,-0.5382568,1.880126,0.419967,0.1711764,0.07063136,-0.3984102,1.640592,3.146297,1.892198,2.630278,2.743945,-0.1980647,0.8098625,0.0003517723,-0.1747101
-0.04813939,-0.08297528,-0.02857286,-0.0392212,-0.01166048,-0.007244139,-0.005314676,-0.003010901,0.0136087,0.05594407,0.04233229,-0.05822064,-0.06625377,-0.00715695,0.0003972771,-0.001003958,0.05015449,-0.09651612,0.08206831,0.1126194,0.1563516,0.1591172,-0.04626409,0.01466944,0.4296802,0.7868188,0.7212188,0.5226645,0.3172528,-0.1621518,-0.368305,-2.063317,-1.906647,-2.044158,0.1682484,1.148144,2.112403,0.3787529,0.1993455,0.1641669,0.1398661,0.4537221,2.186897,1.977948,2.645859,2.700698,-0.2865991,-0.2803653,0.0003239223,-0.1747797
-0.06446238,-0.07711277,-0.03158769,-0.04186273,-0.005208747,-0.01429086,0.1617213,0.0003995481,0.02559944,0.06517624,0.004115295,0.1034202,-0.1201796,-0.006634241,-0.001278976,-0.001675882,0.02338336,-0.06147517,0.2115474,0.1153486,0.1521447,0.1462799,-0.04902441,0.1057628,1.262638,0.7934255,0.6755192,0.5329441,0.2949155,0.5091691,-1.040269,-2.009071,-1.891546,-1.930901,0.4688974,-0.2680619,0.2730536,0.3618613,0.2936415,0.3784594,0.6038618,-1.482299,1.658605,2.054324,2.638013,2.630069,-0.3448431,-0.3793098,0.0002346581,-0.1747356
-0.02429429,-0.07181693,-0.03470282,-0.04435776,-0.001564012,0.02275094,0.06414804,0.004633407,0.03774267,0.07398172,-0.01212658,-0.02683009,-0.03117389,-0.007323886,-0.006898075,-0.01129416,-0.01064442,0.06090263,0.07534583,0.1180648,0.1488211,0.1386171,-0.03320204,-0.05492625,1.217089,0.8025722,0.6631261,0.5958188,0.3469144,0.08758909,-3.163064,-1.954876,-1.854854,-1.805598,0.557756,-1.707347,-2.05499,0.3446635,0.3521046,0.4788706,0.4809914,-2.193786,3.963491,2.122793,2.618026,2.559288,-0.327161,1.492438,0.0001860046,-0.1739905
0.0540933,-0.06655648,-0.03581942,-0.0425215,0.00881075,0.05632335,-0.06370775,0.008930415,0.04726028,0.07721031,-0.02665828,-0.09270716,0.01812135,-0.008390571,-0.01266421,-0.02026101,-0.02244058,0.0696147,0.08551694,0.12025,0.1445207,0.1311466,-0.02184087,-0.0129145,1.229458,0.8164444,0.6848156,0.7035685,0.4188494,-0.0730667,-2.174953,-1.915741,-1.857484,-1.79666,0.2777195,0.1468915,-2.136193,0.3036401,0.2944698,0.3180293,-0.1902833,-0.4599496,3.287142,2.195983,2.636088,2.591172,-0.07074707,-0.04244002,0.0002600133,-0.1733859
-0.08533119,-0.06119355,-0.03470719,-0.03674529,0.02013791,-0.08418519,-0.06363191,0.01193883,0.04971043,0.0669656,-0.05533976,-0.01314563,0.1053055,-0.008762288,-0.01455442,-0.02019097,-0.004870752,0.0786365,0.149732,0.121772,0.1390756,0.1231828,-0.01609687,0.04244379,0.06221282,0.829769,0.7133631,0.7925497,0.3645196,-0.8733797,-0.8630236,-1.885561,-1.871967,-1.82455,0.03708471,1.079592,1.337663,0.2468261,0.1716796,0.04917524,-0.6914701,2.651374,1.593118,2.269378,2.669943,2.659092,0.1209489,-1.314828,0.0003675708,-0.1731586
-0.04802577,-0.05641342,-0.03427185,-0.03384583,0.0165188,-0.006551604,0.1308316,0.01406666,0.04796795,0.05181471,-0.0699709,0.1474476,-0.07613038,-0.00839387,-0.01306289,-0.01364834,0.01799176,-0.1104907,0.1588056,0.1232515,0.135092,0.119931,-0.003204586,0.01861112,0.7347239,0.8364677,0.7231541,0.8146417,0.1644501,0.2074099,-1.754543,-1.853461,-1.857639,-1.795155,0.04953003,-0.2345685,2.620143,0.2071287,0.1186478,-0.02608378,-0.4169036,1.820166,3.237807,2.333118,2.680732,2.67318,0.06994374,0.6479527,0.0004269527,-0.1725254
-0.06419975,-0.05248376,-0.03541613,-0.03521421,0.003890292,-0.006907,0.05044109,0.01654414,0.04750279,0.04407056,-0.0517315,-0.001660499,-0.05610678,-0.008337094,-0.01269626,-0.01115866,0.01781963,-0.03002829,0.09906504,0.124756,0.1326478,0.1204375,0.009489447,-0.04021721,0.6132234,0.8377261,0.7200276,0.796581,-0.0171166,0.09026785,-2.319412,-1.823972,-1.837724,-1.764276,0.064922,-0.5050526,1.6736,0.2007786,0.185372,0.1625383,0.3151624,-0.4383012,2.925176,2.392497,2.691915,2.689839,0.03167795,0.0327396,0.0004365196,-0.1725329
-0.09518357,-0.04941728,-0.03795411,-0.03966006,-0.00826392,-0.01465274,-0.07973207,0.018929,0.04666872,0.03884836,-0.03180346,-0.09457292,0.04575273,-0.008685206,-0.01366575,-0.01242647,0.007292403,0.06357765,0.132327,0.1259801,0.1303825,0.1209441,0.01292567,0.005773352,0.9334237,0.837127,0.7180297,0.7778534,-0.08267795,0.299778,-2.431657,-1.804822,-1.843459,-1.795407,-0.0546696,-0.1912324,1.230926,0.2186236,0.3183962,0.4556732,0.8125879,-0.9303925,2.88087,2.450896,2.715802,2.733318,0.06104033,-0.05861006,0.0003703896,-0.172444
