0.02883437,0.009366072,0.09792303,0.1040736,-0.01469485,0.03998473,-0.1446998,-0.02505569,-0.05462166,-0.05136674,-0.01473895,-0.008272451,0.1689769,0.01532903,-0.05742105,-0.06324044,0.1091147,0.02999192,0.2243271,0.1991982,0.1852268,0.1963205,0.006850967,0.02535251,-2.166081,-7.148309,-4.21404,-1.852824,-0.3252826,-0.9489629,4.937574,8.846444,6.315493,5.941405,-1.866452,2.19952,7.176264,2.065386,2.145396,1.731249,-1.776499,3.126127,8.976096,11.803,9.230191,7.133016,-1.806988,3.942665,5.777865E-05,0.02722757
0.1307759,0.01925014,0.09376834,0.09323318,-0.04635656,0.1104799,-0.04869774,-0.02915962,-0.06081897,-0.06293834,-0.03032388,0.07939386,-0.06404868,0.01403258,-0.04693843,-0.03066851,0.1262192,-0.1832876,0.1535449,0.195496,0.1874043,0.1975623,0.001770383,-0.0382911,-3.180342,-6.831357,-3.478472,-1.478462,-1.336919,-0.8377066,3.881531,8.664428,5.914035,5.328637,-1.373097,0.3214893,6.90991,2.092261,2.319018,2.095259,0.4832293,-0.3611085,8.539773,11.43778,8.502393,6.577024,-0.01012668,0.7507966,4.298281E-05,0.02714577
0.0366523,0.02843045,0.09021464,0.08559212,-0.04437812,-0.01550436,0.04519505,-0.03288605,-0.06454311,-0.06820175,-0.01812067,0.09281278,-0.07956247,0.01260384,-0.03759973,-0.009211434,0.09438768,-0.08289669,0.09857064,0.1918462,0.1873324,0.1938263,-0.01031352,-0.04413112,-3.259825,-6.509734,-2.934496,-1.422355,-2.203697,0.03152337,2.6828,8.442242,5.522138,4.803751,-0.7585326,-0.6316797,5.118638,2.179029,2.66566,2.80296,2.017058,-2.67755,6.635083,11.08473,7.974663,6.42852,1.580089,-1.707599,1.221732E-05,0.02712494
0.05215606,0.03663219,0.0863262,0.07870782,-0.03300226,0.006718467,0.05757418,-0.03516982,-0.06237826,-0.06092507,0.01670027,0.02122649,-0.0932135,0.01007928,-0.03327174,-0.004405814,0.03459843,-0.01789767,0.1213417,0.1877209,0.1835775,0.1831844,-0.02808786,0.01504063,-2.165324,-6.189144,-2.554927,-1.561483,-2.661881,1.131949,1.754927,8.173777,5.099352,4.266875,-0.4307447,-0.6816447,0.7742866,2.285009,3.005592,3.405253,2.077618,-4.5426,2.892735,10.71804,7.508646,6.313183,2.071069,-3.435846,-2.543241E-05,0.0269274
0.04363088,0.0436364,0.08145385,0.07103895,-0.02356074,-0.001273881,0.03748906,-0.03585577,-0.05488474,-0.04435324,0.04909375,-0.03479468,0.0124663,0.006901568,-0.0318472,-0.008157419,-0.0116916,0.0900091,0.05885994,0.1829969,0.1764811,0.1676716,-0.04197158,-0.01906331,-1.072218,-5.862465,-2.268087,-1.710471,-2.52478,1.279891,1.586092,7.858783,4.634448,3.69299,-0.3572532,-0.03336494,-0.7810686,2.361948,3.161875,3.543259,0.765703,-2.304789,2.067706,10.30826,6.974331,5.945593,1.426213,-1.358197,-7.037631E-05,0.02680571
0.1029339,0.04974577,0.07692384,0.06537329,-0.01185897,0.0391091,-0.02893534,-0.03553533,-0.04531546,-0.02679748,0.05799403,-0.07814025,0.02010653,0.003966793,-0.0297905,-0.01079238,-0.02497332,0.04762488,0.1087976,0.1776508,0.1667238,0.1495729,-0.0476262,0.04383205,-0.3659792,-5.520982,-2.008307,-1.737567,-1.901332,0.7484335,3.060188,7.510156,4.167652,3.167146,-0.2385173,1.292993,0.1204527,2.389727,3.093537,3.210806,-0.9319834,0.8106737,3.084348,9.85249,6.36224,5.349009,0.4464199,1.042657,-5.506381E-05,0.02746716
0.107549,0.05543288,0.07440808,0.06471013,0.004686042,0.01028422,-0.0409006,-0.03497422,-0.03700555,-0.01521469,0.0406964,-0.04015306,-0.00638198,0.001620063,-0.02613857,-0.009846365,-0.01697428,-0.004527994,0.1152405,0.1720203,0.1562085,0.1331948,-0.04031409,0.03017781,-0.2439169,-5.162535,-1.746272,-1.616896,-1.121418,-0.04615329,3.719325,7.150875,3.77041,2.823894,0.1688734,0.9709236,1.488299,2.381797,2.892997,2.684289,-1.94017,2.175961,4.013466,9.372562,5.756899,4.744051,-0.04996273,1.69648,5.591576E-05,0.02759722
0.0908511,0.06087182,0.07413103,0.06850106,0.01971493,-0.01800751,0.0005191874,-0.03439698,-0.03067612,-0.009791636,0.01420322,0.0204724,0.004696228,-0.0003244458,-0.02202135,-0.007858462,-0.007125408,-0.0008319504,0.09097388,0.1663727,0.1462389,0.1207257,-0.02411119,-0.003223063,-0.4408556,-4.79235,-1.486593,-1.401956,-0.5068462,-0.5655311,3.874943,6.798556,3.482528,2.708191,0.7537689,0.2542762,1.583675,2.357605,2.660377,2.206535,-1.968458,1.339394,4.209224,8.890484,5.229657,4.287143,0.08875406,1.040056,0.000148938,0.02759919
0.1136914,0.0660027,0.07535851,0.07431823,0.0269594,0.0004351854,0.02460266,-0.03347069,-0.02480447,-0.005942699,-0.002500663,0.02889784,0.05227617,-0.001747422,-0.01722027,-0.004275709,0.001753631,0.02424088,0.1275297,0.1607726,0.1371106,0.1117864,-0.007360547,0.02272089,-1.616001,-4.422942,-1.261772,-1.195952,-0.2637452,-1.25236,3.085943,6.457826,3.289103,2.743988,1.191121,-0.7137256,1.229163,2.324512,2.433789,1.844187,-1.423506,0.3452078,3.693961,8.416505,4.796087,3.990483,0.5180445,0.03414995,0.0001585707,0.02763449
0.1607174,0.07107663,0.07859034,0.08279396,0.03114855,0.02338431,0.04678368,-0.03186081,-0.01807431,-0.0003327377,-0.005092205,0.02336306,0.08315532,-0.002216571,-0.01036465,0.003663887,0.01363073,0.01737938,0.1869054,0.1556854,0.1305055,0.1089299,0.01220626,0.04188067,-2.94354,-4.073568,-1.12516,-1.1261,-0.4651097,-1.295342,1.703347,6.121576,3.134746,2.786567,1.215421,-1.300015,1.464211,2.283074,2.218479,1.579405,-0.7667828,0.2183579,3.702666,7.953182,4.440306,3.797921,0.8843037,-0.05551675,0.0001424781,0.02789868
